"analysis_id","family","analysis_role","multiplicity_family","specification_id","welfare_specification_id","welfare_outcome_id","outcome_round","estimand","treatment","adjustment_id","construction_id","excluded_instruments","effective_f","effective_f_critical_value","first_stage_strong","reduced_form_p_holm_family","reduced_form_family_signal","anderson_rubin_p_beta0_holm_family","ar_family_signal","ar_95_bounded","ar_95_disconnected","ar_95_left_truncated","ar_95_right_truncated","n"
"consumption_iv__consumption_control__long_2022__change__region_compact_2001_no_human_capital","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2022__change__region_compact_2001_no_human_capital","long_2022__change","real_mean_mpce","hces_2022_23","change","emi_exposure_all_children_0708","region_compact_2001_no_human_capital","nonzero_mean","ling_distance_nonzero_mean",7.73504879909687,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,524
"consumption_iv__consumption_control__long_2022__change__state_fe_only","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2022__change__state_fe_only","long_2022__change","real_mean_mpce","hces_2022_23","change","emi_exposure_all_children_0708","state_fe_only","nonzero_mean","ling_distance_nonzero_mean",0.29956399710797,23.1085112116065,FALSE,0.000200613371134854,TRUE,0.00020061337113487,TRUE,FALSE,TRUE,TRUE,TRUE,524
"consumption_iv__consumption_control__long_2022__change__state_compact_2001","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2022__change__state_compact_2001","long_2022__change","real_mean_mpce","hces_2022_23","change","emi_exposure_all_children_0708","state_compact_2001","nonzero_mean","ling_distance_nonzero_mean",0.685944474707812,23.1085112116065,FALSE,0.0384317362056565,TRUE,0.038431736205658,TRUE,FALSE,TRUE,TRUE,TRUE,524
"consumption_iv__consumption_control__long_2022__change__state_compact_2001_no_human_capital","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2022__change__state_compact_2001_no_human_capital","long_2022__change","real_mean_mpce","hces_2022_23","change","emi_exposure_all_children_0708","state_compact_2001_no_human_capital","nonzero_mean","ling_distance_nonzero_mean",1.94864105566951,23.1085112116065,FALSE,0.087148716881193,FALSE,0.0871487168811966,FALSE,FALSE,TRUE,TRUE,TRUE,524
"consumption_iv__consumption_control__long_2023__ancova__region_fe_only","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2023__ancova__region_fe_only","long_2023__ancova","real_mean_mpce","hces_2023_24","ancova","emi_exposure_all_children_0708","region_fe_only","nonzero_mean","ling_distance_nonzero_mean",5.12882033396773,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,522
"consumption_iv__consumption_control__long_2023__ancova__region_compact_2001","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2023__ancova__region_compact_2001","long_2023__ancova","real_mean_mpce","hces_2023_24","ancova","emi_exposure_all_children_0708","region_compact_2001","nonzero_mean","ling_distance_nonzero_mean",3.92585125307832,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,522
"consumption_iv__consumption_control__long_2023__ancova__region_compact_2001_no_human_capital","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2023__ancova__region_compact_2001_no_human_capital","long_2023__ancova","real_mean_mpce","hces_2023_24","ancova","emi_exposure_all_children_0708","region_compact_2001_no_human_capital","nonzero_mean","ling_distance_nonzero_mean",7.29503928361502,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,522
"consumption_iv__consumption_control__long_2023__ancova__state_fe_only","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2023__ancova__state_fe_only","long_2023__ancova","real_mean_mpce","hces_2023_24","ancova","emi_exposure_all_children_0708","state_fe_only","nonzero_mean","ling_distance_nonzero_mean",6.90578837376044,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,522
"consumption_iv__consumption_control__long_2023__ancova__state_compact_2001","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2023__ancova__state_compact_2001","long_2023__ancova","real_mean_mpce","hces_2023_24","ancova","emi_exposure_all_children_0708","state_compact_2001","nonzero_mean","ling_distance_nonzero_mean",0.73908825543639,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,522
"consumption_iv__consumption_control__long_2023__ancova__state_compact_2001_no_human_capital","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2023__ancova__state_compact_2001_no_human_capital","long_2023__ancova","real_mean_mpce","hces_2023_24","ancova","emi_exposure_all_children_0708","state_compact_2001_no_human_capital","nonzero_mean","ling_distance_nonzero_mean",2.29874306178125,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,522
"consumption_iv__consumption_control__long_2023__change__region_fe_only","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2023__change__region_fe_only","long_2023__change","real_mean_mpce","hces_2023_24","change","emi_exposure_all_children_0708","region_fe_only","nonzero_mean","ling_distance_nonzero_mean",5.26369085626405,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,522
"consumption_iv__consumption_control__long_2023__change__region_compact_2001","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2023__change__region_compact_2001","long_2023__change","real_mean_mpce","hces_2023_24","change","emi_exposure_all_children_0708","region_compact_2001","nonzero_mean","ling_distance_nonzero_mean",4.00071824262692,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,522
"consumption_iv__consumption_control__long_2023__change__region_compact_2001_no_human_capital","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2023__change__region_compact_2001_no_human_capital","long_2023__change","real_mean_mpce","hces_2023_24","change","emi_exposure_all_children_0708","region_compact_2001_no_human_capital","nonzero_mean","ling_distance_nonzero_mean",7.63519301698056,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,522
"consumption_iv__consumption_control__long_2023__change__state_fe_only","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2023__change__state_fe_only","long_2023__change","real_mean_mpce","hces_2023_24","change","emi_exposure_all_children_0708","state_fe_only","nonzero_mean","ling_distance_nonzero_mean",0.253970665039514,23.1085112116065,FALSE,0.0543509574159251,FALSE,0.0543509574159269,FALSE,FALSE,TRUE,TRUE,TRUE,522
"consumption_iv__consumption_control__long_2023__change__state_compact_2001","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2023__change__state_compact_2001","long_2023__change","real_mean_mpce","hces_2023_24","change","emi_exposure_all_children_0708","state_compact_2001","nonzero_mean","ling_distance_nonzero_mean",0.413672190541092,23.1085112116065,FALSE,0.623366182393748,FALSE,0.623366182393726,FALSE,FALSE,TRUE,TRUE,TRUE,522
"consumption_iv__consumption_control__long_2023__change__state_compact_2001_no_human_capital","control_strategy","control_strategy_robustness","consumption_control_strategy","consumption_control__long_2023__change__state_compact_2001_no_human_capital","long_2023__change","real_mean_mpce","hces_2023_24","change","emi_exposure_all_children_0708","state_compact_2001_no_human_capital","nonzero_mean","ling_distance_nonzero_mean",1.61376173058679,23.1085112116065,FALSE,0.577494107818927,FALSE,0.577494107818914,FALSE,FALSE,TRUE,TRUE,TRUE,522
"consumption_iv__consumption_parameterization__early_2009__ancova__region_main","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__ancova__region_main","early_2009__ancova","real_mean_mpce","nss_2009_10_type2","ancova","emi_exposure_all_children_0708","region_main","nonzero_mean","ling_distance_nonzero_mean",4.86332766019671,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,521
"consumption_iv__consumption_parameterization__early_2009__ancova__region_main_literacy","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__ancova__region_main_literacy","early_2009__ancova","real_mean_mpce","nss_2009_10_type2","ancova","emi_exposure_all_children_0708","region_main_literacy","nonzero_mean","ling_distance_nonzero_mean",9.15206518322671,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,521
"consumption_iv__consumption_parameterization__early_2009__ancova__region_main_decomposed_economic","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__ancova__region_main_decomposed_economic","early_2009__ancova","real_mean_mpce","nss_2009_10_type2","ancova","emi_exposure_all_children_0708","region_main_decomposed_economic","nonzero_mean","ling_distance_nonzero_mean",6.34402247541368,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,521
"consumption_iv__consumption_parameterization__early_2009__ancova__region_main_literacy_decomposed_economic","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__ancova__region_main_literacy_decomposed_economic","early_2009__ancova","real_mean_mpce","nss_2009_10_type2","ancova","emi_exposure_all_children_0708","region_main_literacy_decomposed_economic","nonzero_mean","ling_distance_nonzero_mean",12.2096473901277,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,521
"consumption_iv__consumption_parameterization__early_2009__ancova__state_main","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__ancova__state_main","early_2009__ancova","real_mean_mpce","nss_2009_10_type2","ancova","emi_exposure_all_children_0708","state_main","nonzero_mean","ling_distance_nonzero_mean",0.977083054927519,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,TRUE,TRUE,TRUE,521
"consumption_iv__consumption_parameterization__early_2009__ancova__state_main_literacy","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__ancova__state_main_literacy","early_2009__ancova","real_mean_mpce","nss_2009_10_type2","ancova","emi_exposure_all_children_0708","state_main_literacy","nonzero_mean","ling_distance_nonzero_mean",2.94347724319015,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,521
"consumption_iv__consumption_parameterization__early_2009__ancova__state_main_decomposed_economic","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__ancova__state_main_decomposed_economic","early_2009__ancova","real_mean_mpce","nss_2009_10_type2","ancova","emi_exposure_all_children_0708","state_main_decomposed_economic","nonzero_mean","ling_distance_nonzero_mean",1.08795446510343,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
"consumption_iv__consumption_parameterization__early_2009__ancova__state_main_literacy_decomposed_economic","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__ancova__state_main_literacy_decomposed_economic","early_2009__ancova","real_mean_mpce","nss_2009_10_type2","ancova","emi_exposure_all_children_0708","state_main_literacy_decomposed_economic","nonzero_mean","ling_distance_nonzero_mean",3.38870508382299,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,521
"consumption_iv__consumption_parameterization__early_2009__change__region_main","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__change__region_main","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","region_main","nonzero_mean","ling_distance_nonzero_mean",5.03860386680107,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,521
"consumption_iv__consumption_parameterization__early_2009__change__region_main_literacy","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__change__region_main_literacy","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","region_main_literacy","nonzero_mean","ling_distance_nonzero_mean",9.60857579090433,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,521
"consumption_iv__consumption_parameterization__early_2009__change__region_main_decomposed_economic","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__change__region_main_decomposed_economic","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","region_main_decomposed_economic","nonzero_mean","ling_distance_nonzero_mean",6.61915736338636,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,521
"consumption_iv__consumption_parameterization__early_2009__change__region_main_literacy_decomposed_economic","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__change__region_main_literacy_decomposed_economic","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","region_main_literacy_decomposed_economic","nonzero_mean","ling_distance_nonzero_mean",12.8427180037442,23.1085112116065,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,521
"consumption_iv__consumption_parameterization__early_2009__change__state_main","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__change__state_main","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","state_main","nonzero_mean","ling_distance_nonzero_mean",0.731781220659933,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
"consumption_iv__consumption_parameterization__early_2009__change__state_main_literacy","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__change__state_main_literacy","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","state_main_literacy","nonzero_mean","ling_distance_nonzero_mean",2.47744388139244,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
"consumption_iv__consumption_parameterization__early_2009__change__state_main_decomposed_economic","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__change__state_main_decomposed_economic","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","state_main_decomposed_economic","nonzero_mean","ling_distance_nonzero_mean",0.882426461762798,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
"consumption_iv__consumption_parameterization__early_2009__change__state_main_literacy_decomposed_economic","control_parameterization","control_parameterization_robustness","consumption_control_parameterization","consumption_parameterization__early_2009__change__state_main_literacy_decomposed_economic","early_2009__change","real_mean_mpce","nss_2009_10_type2","change","emi_exposure_all_children_0708","state_main_literacy_decomposed_economic","nonzero_mean","ling_distance_nonzero_mean",3.11916299675602,23.1085112116065,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,521
